fpi_program_name,fpi_al_number,submission_period,agency_identifier_name,budget_function,budget_subfunction,federal_account_symbol,federal_account_name,program_activity_code,program_activity_name,object_class_code,object_class_name,direct_or_reimbursable_funding_source,disaster_emergency_fund_code,disaster_emergency_fund_name,obligations_incurred,obligations_undelivered_orders_unpaid_total,obligations_undelivered_orders_unpaid_total_FYB,USSGL480100_undelivered_orders_obligations_unpaid,USSGL480100_undelivered_orders_obligations_unpaid_FYB,USSGL488100_upward_adj_prior_year_undeliv_orders_oblig_unpaid,obligations_delivered_orders_unpaid_total,obligations_delivered_orders_unpaid_total_FYB,USSGL490100_delivered_orders_obligations_unpaid,USSGL490100_delivered_orders_obligations_unpaid_FYB,USSGL498100_upward_adj_of_prior_year_deliv_orders_oblig_unpaid,gross_outlay_amount_FYB_to_period_end,gross_outlay_amount_FYB,gross_outlays_undelivered_orders_prepaid_total,gross_outlays_undelivered_orders_prepaid_total_FYB,USSGL480200_undelivered_orders_obligations_prepaid_advanced,USSGL480200_undelivered_orders_obligations_prepaid_advanced_FYB,USSGL488200_upward_adj_prior_year_undeliv_orders_oblig_prepaid,gross_outlays_delivered_orders_paid_total,gross_outlays_delivered_orders_paid_total_FYB,USSGL490200_delivered_orders_obligations_paid,USSGL490800_authority_outlayed_not_yet_disbursed,USSGL490800_authority_outlayed_not_yet_disbursed_FYB,USSGL498200_upward_adj_of_prior_year_deliv_orders_oblig_paid,deobligations_or_recoveries_or_refunds_from_prior_year,USSGL487100_downward_adj_prior_year_unpaid_undeliv_orders_oblig,USSGL497100_downward_adj_prior_year_unpaid_deliv_orders_oblig,USSGL487200_downward_adj_prior_year_prepaid_undeliv_order_oblig,USSGL497200_downward_adj_of_prior_year_paid_deliv_orders_oblig,USSGL483100_undelivered_orders_obligations_transferred_unpaid,USSGL493100_delivered_orders_obligations_transferred_unpaid,USSGL483200_undeliv_orders_oblig_transferred_prepaid_advanced,last_modified_date
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,662782.88,19962.39,0.0,19962.39,0.0,0.0,29383.69,29383.69,29383.69,0.0,0.0,613436.8,0.0,134.1,134.1,134.1,0.0,0.0,613302.7,0.0,613302.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10346.76,299.79,0.0,299.79,0.0,0.0,4184.76,4184.76,4184.76,0.0,0.0,5862.21,0.0,0.0,0.0,0.0,0.0,0.0,5862.21,0.0,5862.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1907270.66,-1429730.78,0.0,-1429730.78,0.0,0.0,1429730.78,1429730.78,1429730.78,0.0,0.0,1907270.66,0.0,0.0,0.0,0.0,0.0,0.0,1907270.66,0.0,1907270.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,5136078.84,4707064.86,0.0,4707064.86,0.0,0.0,-4707064.86,-4707064.86,-4707064.86,0.0,0.0,5136078.84,0.0,0.0,0.0,0.0,0.0,0.0,5136078.84,0.0,5136078.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,155478.82,-3256252.98,0.0,-3256252.98,0.0,0.0,3277465.8,3277465.8,3277465.8,0.0,0.0,134266.0,0.0,0.0,0.0,0.0,0.0,0.0,134266.0,0.0,134266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,52135.52,6523.6,0.0,6523.6,0.0,0.0,-86.6,-86.6,-86.6,0.0,0.0,45698.52,0.0,0.0,0.0,0.0,0.0,0.0,45698.52,0.0,45698.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6193895.09,4678938.37,0.0,4678938.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514956.72,0.0,35700.0,35700.0,35700.0,0.0,0.0,1479256.72,0.0,1479256.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9392178.31,7713629.2,0.0,7713629.2,0.0,0.0,1516145.73,1516145.73,1516145.73,0.0,0.0,162403.38,0.0,39007.62,39007.62,39007.62,0.0,0.0,123395.76,0.0,123395.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,10594380.89,4269.35,0.0,4269.35,0.0,0.0,-4269.35,-4269.35,-4269.35,0.0,0.0,10594380.89,0.0,0.0,0.0,0.0,0.0,0.0,10594380.89,0.0,10594380.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1248.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.07,0.0,0.0,0.0,0.0,0.0,0.0,1248.07,0.0,1248.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.6,Medical care,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,2722.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.85,0.0,0.0,0.0,0.0,0.0,0.0,2722.85,0.0,2722.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,34763.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34763.3,0.0,0.0,0.0,0.0,0.0,0.0,34763.3,0.0,34763.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,109824.36,26772.82,0.0,26772.82,0.0,0.0,3108.49,3108.49,3108.49,0.0,0.0,79943.05,0.0,0.0,0.0,0.0,0.0,0.0,79943.05,0.0,79943.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3041821.94,1421404.37,0.0,1421404.37,0.0,0.0,6304.17,6304.17,6304.17,0.0,0.0,1614113.4,0.0,0.0,0.0,0.0,0.0,0.0,1614113.4,0.0,1614113.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,32.0,Land and structures,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,71074.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71074.59,0.0,0.0,0.0,0.0,0.0,0.0,71074.59,0.0,71074.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,365441044.83,422270421.35,165533466.9,421967366.08,165533466.9,303055.27,94132041.79,94132041.79,94132041.79,5448752.5,0.0,20020801.09,0.0,0.0,0.0,0.0,0.0,0.0,20020801.09,0.0,20020801.09,0.0,0.0,0.0,-2550947.79,-2550947.79,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
conservation stewardship program,10.924,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0023,CONSERVATION STEWARDSHIP PROGRAM - INFLATION REDUCTION ACT,43.0,Interest and dividends,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,19.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.81,0.0,0.0,0.0,0.0,0.0,0.0,19.81,0.0,19.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,11.1,Full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,22046454.43,0.0,0.0,0.0,0.0,0.0,780484.02,780484.02,780484.02,0.0,0.0,21265970.41,0.0,0.0,0.0,0.0,0.0,0.0,21265970.41,0.0,21265970.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,11.3,Other than full-time permanent,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,52160.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52160.47,0.0,0.0,0.0,0.0,0.0,0.0,52160.47,0.0,52160.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,11.5,Other personnel compensation,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,224833.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224833.11,0.0,0.0,0.0,0.0,0.0,0.0,224833.11,0.0,224833.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,12.1,Civilian personnel benefits,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9389808.31,0.0,0.0,0.0,0.0,0.0,319720.68,319720.68,319720.68,0.0,0.0,9070087.63,0.0,0.0,0.0,0.0,0.0,0.0,9070087.63,0.0,9070087.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,13.0,Benefits for former personnel,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,9920.33,7215.72,0.0,7215.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2704.61,0.0,0.0,0.0,0.0,0.0,0.0,2704.61,0.0,2704.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,21.0,Travel and transportation of persons,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,979360.17,82421.12,0.0,82421.12,0.0,0.0,37391.72,37391.72,37391.72,0.0,0.0,859547.33,0.0,214.56,214.56,214.56,0.0,0.0,859332.77,0.0,859332.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,22.0,Transportation of things,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,21126.1,479.67,0.0,479.67,0.0,0.0,7315.86,7315.86,7315.86,0.0,0.0,13330.57,0.0,0.0,0.0,0.0,0.0,0.0,13330.57,0.0,13330.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,23.1,Rental payments to GSA,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,3051633.08,-2287569.38,0.0,-2287569.38,0.0,0.0,2287569.38,2287569.38,2287569.38,0.0,0.0,3051633.08,0.0,0.0,0.0,0.0,0.0,0.0,3051633.08,0.0,3051633.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,23.2,Rental payments to others,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,8218026.28,7531603.9,0.0,7531603.9,0.0,0.0,-7531603.9,-7531603.9,-7531603.9,0.0,0.0,8218026.28,0.0,0.0,0.0,0.0,0.0,0.0,8218026.28,0.0,8218026.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,23.3,"Communications, utilities, and miscellaneous charges",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,248199.9,-5210304.78,0.0,-5210304.78,0.0,0.0,5244245.28,5244245.28,5244245.28,0.0,0.0,214259.4,0.0,0.0,0.0,0.0,0.0,0.0,214259.4,0.0,214259.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,24.0,Printing and reproduction,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,83416.82,10437.77,0.0,10437.77,0.0,0.0,-138.57,-138.57,-138.57,0.0,0.0,73117.62,0.0,0.0,0.0,0.0,0.0,0.0,73117.62,0.0,73117.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.1,Advisory and assistance services,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,20581067.14,18012125.38,0.0,18012125.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2568941.76,0.0,119050.0,119050.0,119050.0,0.0,0.0,2449891.76,0.0,2449891.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.2,Other services from non-Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,25895833.65,21294225.09,0.0,21294225.09,0.0,0.0,4273144.62,4273144.62,4273144.62,0.0,0.0,328463.94,0.0,62412.19,62412.19,62412.19,0.0,0.0,266051.75,0.0,266051.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.3,Other goods and services from Federal sources,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,16951009.72,6830.98,0.0,6830.98,0.0,0.0,-6830.98,-6830.98,-6830.98,0.0,0.0,16951009.72,0.0,0.0,0.0,0.0,0.0,0.0,16951009.72,0.0,16951009.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.4,Operation and maintenance of facilities,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,1996.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1996.91,0.0,0.0,0.0,0.0,0.0,0.0,1996.91,0.0,1996.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.6,Medical care,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,4356.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4356.56,0.0,0.0,0.0,0.0,0.0,0.0,4356.56,0.0,4356.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,25.7,Operation and maintenance of equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,62957.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62957.55,0.0,0.0,0.0,0.0,0.0,0.0,62957.55,0.0,62957.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,26.0,Supplies and materials,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,192594.99,42836.5,0.0,42836.5,0.0,0.0,4747.74,4747.74,4747.74,0.0,0.0,145010.75,0.0,0.0,0.0,0.0,0.0,0.0,145010.75,0.0,145010.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,31.0,Equipment,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,6296355.68,3467963.74,0.0,3467963.74,0.0,0.0,233346.08,233346.08,233346.08,0.0,0.0,2595045.86,0.0,0.0,0.0,0.0,0.0,0.0,2595045.86,0.0,2595045.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,32.0,Land and structures,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,113719.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113719.35,0.0,0.0,0.0,0.0,0.0,0.0,113719.35,0.0,113719.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,41.0,"Grants, subsidies, and contributions",D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,62833100.0,57019639.43,0.0,57019639.43,0.0,0.0,5811919.17,5811919.17,5811919.17,0.0,0.0,1541.4,0.0,0.0,0.0,0.0,0.0,0.0,1541.4,0.0,1541.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
regional conservation partnership program,10.932,FY2024P12,Department of Agriculture,Natural Resources and Environment,Conservation and land management,012-1004,"Farm Security and Rural Investment Programs, Natural Resources Conservation Service, Agriculture",0024,REGIONAL CONSERVATION PARTNERSHIP PROGRAM - INFLATION REDUCTION ACT,43.0,Interest and dividends,D,Q,Not Designated Nonemergency/Emergency/Disaster/Wildfire Suppression,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,31.7,0.0,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-13
